BILL_ID|CLASS_NAME
1002_J3591_3591063372_23122015|Bread
1002_J3591_3591063411_23122015|Bread
1002_J3591_3591063467_24122015|Bread
1002_J3591_3591063512_24122015|Bread
1002_J3591_3591063588_24122015|Bread
1002_J3591_3591063604_24122015|Bread
1002_J3591_3591063684_25122015|Bread
1002_J3591_3591063721_26122015|Bread
1002_J3591_3591063771_26122015|Bread
1002_J3591_3591063852_27122015|Bread
1002_J3591_3591063888_27122015|Bread
1002_J3591_3591063905_27122015|Bread
1002_J3591_3591063909_27122015|Bread
1002_J3591_3591063944_27122015|Bread
1002_J3591_3591063980_28122015|Bread
1002_J3591_3591064025_29122015|Bread
1002_J3591_3591064137_29122015|Bread
1002_J3591_3591064138_29122015|Bread
1002_J3591_3591064158_30122015|Bread
1002_J3591_3591064167_30122015|Bread
1002_J3591_3591064195_30122015|Bread
1002_J3591_3591064287_31122015|Bread
1002_J3591_3591064319_31122015|Bread
1002_J4857_4857024270_01122015|Bread
1002_J4857_4857024329_01122015|Bread
1002_J4857_4857024336_01122015|Bread
1002_J4857_4857024369_01122015|Bread
1002_J4857_4857024374_01122015|Bread
1002_J4857_4857024393_01122015|Bread
1002_J4857_4857024399_01122015|Bread
1002_J4857_4857024536_02122015|Bread
1002_J4857_4857024644_03122015|Bread
1002_J4857_4857024714_03122015|Bread
1002_J4857_4857024740_03122015|Bread
1002_J4857_4857024741_03122015|Bread
1002_J4857_4857024764_03122015|Bread
1002_J4857_4857024769_03122015|Bread
1002_J4857_4857024808_03122015|Bread
1002_J4857_4857024814_03122015|Bread
1002_J4857_4857024858_04122015|Bread
1002_J4857_4857024864_04122015|Bread
1002_J4857_4857024910_04122015|Bread
1002_J4857_4857024923_04122015|Bread
1002_J4857_4857024970_05122015|Bread
1002_J4857_4857025025_05122015|Bread
1002_J4857_4857025044_05122015|Bread
1002_J4857_4857025075_05122015|Bread
1002_J4857_4857025216_06122015|Bread
1002_J4857_4857025220_06122015|Bread
1002_J4857_4857025298_06122015|Bread
1002_J4857_4857025329_06122015|Bread
1002_J4857_4857025333_06122015|Bread
1002_J4857_4857025384_06122015|Bread
1002_J4857_4857025399_06122015|Bread
1002_J4857_4857025423_06122015|Bread
1002_J4857_4857025424_06122015|Bread
1002_J4857_4857025430_06122015|Bread
1002_J4857_4857025441_06122015|Bread
1002_J4857_4857025447_06122015|Bread
1002_J4857_4857025453_06122015|Bread
1002_J4857_4857025510_07122015|Bread
1002_J4857_4857025622_07122015|Bread
1002_J4857_4857025637_08122015|Bread
1002_J4857_4857025643_08122015|Bread
1002_J4857_4857025685_08122015|Bread
1002_J4857_4857025729_08122015|Bread
1002_J4857_4857025893_09122015|Bread
1002_J4857_4857025936_09122015|Bread
1002_J4857_4857025937_09122015|Bread
1002_J4857_4857025947_09122015|Bread
1002_J4857_4857025964_10122015|Bread
1002_J4857_4857026074_10122015|Bread
1002_J4857_4857026091_10122015|Bread
1002_J4857_4857026111_10122015|Bread
1002_J4857_4857026153_11122015|Bread
1002_J4857_4857026201_11122015|Bread
1002_J4857_4857026333_12122015|Bread
1002_J4857_4857026341_12122015|Bread
1002_J4857_4857026382_12122015|Bread
1002_J4857_4857026449_12122015|Bread
1002_J4857_4857026498_12122015|Bread
1002_J4857_4857026549_13122015|Bread
1002_J4857_4857026553_13122015|Bread
1002_J4857_4857026569_13122015|Bread
1002_J4857_4857026576_13122015|Bread
1002_J4857_4857026583_13122015|Bread
1002_J4857_4857026753_13122015|Bread
1002_J4857_4857026838_14122015|Bread
1002_J4857_4857026907_14122015|Bread
1002_J4857_4857026931_14122015|Bread
1002_J4857_4857026964_14122015|Bread
1002_J4857_4857026965_14122015|Bread
1002_J4857_4857027075_15122015|Bread
1002_J4857_4857027176_15122015|Bread
1002_J4857_4857027197_15122015|Bread
1002_J4857_4857027236_15122015|Bread
1002_J4857_4857027272_16122015|Bread
1002_J4857_4857027326_16122015|Bread
1002_J4857_4857027412_16122015|Bread
1002_J4857_4857027529_17122015|Bread
1002_J4857_4857027561_17122015|Bread
1002_J4857_4857027569_17122015|Bread
1002_J4857_4857027573_17122015|Bread
1002_J4857_4857027618_17122015|Bread
1002_J4857_4857027660_17122015|Bread
1002_J4857_4857027814_18122015|Bread
1002_J4857_4857027822_18122015|Bread
1002_J4857_4857027916_19122015|Bread
1002_J4857_4857028006_19122015|Bread
1002_J4857_4857028017_19122015|Bread
1002_J4857_4857028022_19122015|Bread
1002_J4857_4857028044_20122015|Bread
1002_J4857_4857028046_20122015|Bread
1002_J4857_4857028079_20122015|Bread
1002_J4857_4857028134_20122015|Bread
1002_J4857_4857028269_20122015|Bread
1002_J4857_4857028281_20122015|Bread
1002_J4857_4857028309_21122015|Bread
1002_J4857_4857028361_21122015|Bread
1002_J4857_4857028366_21122015|Bread
1002_J4857_4857028379_21122015|Bread
1002_J4857_4857028391_21122015|Bread
1002_J4857_4857028486_22122015|Bread
1002_J4857_4857028513_22122015|Bread
1002_J4857_4857028520_22122015|Bread
1002_J4857_4857028526_22122015|Bread
1002_J4857_4857028553_22122015|Bread
1002_J4857_4857028570_22122015|Bread
1002_J4857_4857028622_22122015|Bread
1002_J4857_4857028634_22122015|Bread
1002_J4857_4857028749_23122015|Bread
1002_J4857_4857028796_23122015|Bread
1002_J4857_4857028951_24122015|Bread
1002_J4857_4857028985_24122015|Bread
1002_J4857_4857028991_24122015|Bread
1002_J4857_4857029046_25122015|Bread
1002_J4857_4857029210_25122015|Bread
1002_J4857_4857029326_26122015|Bread
1002_J4857_4857029427_26122015|Bread
1002_J4857_4857029475_26122015|Bread
1002_J4857_4857029516_27122015|Bread
1002_J4857_4857029547_27122015|Bread
1002_J4857_4857029629_27122015|Bread
1002_J4857_4857029667_27122015|Bread
1002_J4857_4857029669_27122015|Bread
1002_J4857_4857029698_27122015|Bread
1002_J4857_4857029713_27122015|Bread
1002_J4857_4857029729_27122015|Bread
1002_J4857_4857029747_28122015|Bread
1002_J4857_4857029749_28122015|Bread
1002_J4857_4857029761_28122015|Bread
1002_J4857_4857029784_28122015|Bread
1002_J4857_4857029787_28122015|Bread
1002_J4857_4857029869_28122015|Bread
1002_J4857_4857029916_28122015|Bread
1002_J4857_4857029939_28122015|Bread
1002_J4857_4857029959_29122015|Bread
1002_J4857_4857029960_29122015|Bread
1002_J4857_4857030076_29122015|Bread
1002_J4857_4857030115_30122015|Bread
1002_J4857_4857030161_30122015|Bread
1002_J4857_4857030210_30122015|Bread
1002_J4857_4857030254_30122015|Bread
1002_J4857_4857030269_30122015|Bread
1002_J4857_4857030333_31122015|Bread
1002_J4857_4857030455_31122015|Bread
1002_J4857_4857030459_31122015|Bread
1002_J4857_4857030460_31122015|Bread
1002_J3591_3591060718_01122015|Breakfast Cereal
1002_J3591_3591060770_01122015|Breakfast Cereal
1002_J3591_3591060842_02122015|Breakfast Cereal
1002_J3591_3591060857_02122015|Breakfast Cereal
1002_J3591_3591060873_02122015|Breakfast Cereal
1002_J3591_3591060884_02122015|Breakfast Cereal
1002_J3591_3591060925_02122015|Breakfast Cereal
1002_J3591_3591060960_02122015|Breakfast Cereal
1002_J3591_3591061002_03122015|Breakfast Cereal
1002_J3591_3591061046_03122015|Breakfast Cereal
1002_J3591_3591061062_03122015|Breakfast Cereal
1002_J3591_3591061067_03122015|Breakfast Cereal
1002_J3591_3591061270_05122015|Breakfast Cereal
1002_J3591_3591061271_05122015|Breakfast Cereal
1002_J3591_3591061304_05122015|Breakfast Cereal
1002_J3591_3591061327_05122015|Breakfast Cereal
1002_J3591_3591061340_05122015|Breakfast Cereal
1002_J3591_3591061347_05122015|Breakfast Cereal
1002_J3591_3591061376_05122015|Breakfast Cereal
1002_J3591_3591061415_06122015|Breakfast Cereal
1002_J3591_3591061451_06122015|Breakfast Cereal
1002_J3591_3591061476_06122015|Breakfast Cereal
1002_J3591_3591061489_06122015|Breakfast Cereal
1002_J3591_3591061573_07122015|Breakfast Cereal
1002_J3591_3591061603_07122015|Breakfast Cereal
1002_J3591_3591061604_07122015|Breakfast Cereal
1002_J3591_3591061684_08122015|Breakfast Cereal
1002_J3591_3591061712_08122015|Breakfast Cereal
1002_J3591_3591061756_08122015|Breakfast Cereal
1002_J3591_3591061760_08122015|Breakfast Cereal
1002_J3591_3591061771_08122015|Breakfast Cereal
1002_J3591_3591061794_08122015|Breakfast Cereal
1002_J3591_3591061825_08122015|Breakfast Cereal
1002_J3591_3591061827_08122015|Breakfast Cereal
1002_J3591_3591061846_09122015|Breakfast Cereal
1002_J3591_3591061938_09122015|Breakfast Cereal
1002_J3591_3591061992_10122015|Breakfast Cereal
1002_J3591_3591061995_10122015|Breakfast Cereal
1002_J3591_3591062018_10122015|Breakfast Cereal
1002_J3591_3591062027_10122015|Breakfast Cereal
1002_J3591_3591062054_10122015|Breakfast Cereal
1002_J3591_3591062064_10122015|Breakfast Cereal
1002_J3591_3591062144_11122015|Breakfast Cereal
1002_J3591_3591062152_11122015|Breakfast Cereal
1002_J3591_3591062168_11122015|Breakfast Cereal
1002_J3591_3591062179_11122015|Breakfast Cereal
1002_J3591_3591062190_11122015|Breakfast Cereal
1002_J3591_3591062202_12122015|Breakfast Cereal
1002_J3591_3591062268_12122015|Breakfast Cereal
1002_J3591_3591062269_12122015|Breakfast Cereal
1002_J3591_3591062333_13122015|Breakfast Cereal
1002_J3591_3591062335_13122015|Breakfast Cereal
1002_J3591_3591062428_13122015|Breakfast Cereal
1002_J3591_3591062435_13122015|Breakfast Cereal
1002_J3591_3591062496_14122015|Breakfast Cereal
1002_J3591_3591062506_14122015|Breakfast Cereal
1002_J3591_3591062508_14122015|Breakfast Cereal
1002_J3591_3591062563_15122015|Breakfast Cereal
1002_J3591_3591062685_17122015|Breakfast Cereal
1002_J3591_3591062768_17122015|Breakfast Cereal
1002_J3591_3591062784_18122015|Breakfast Cereal
1002_J3591_3591062789_18122015|Breakfast Cereal
1002_J3591_3591062828_18122015|Breakfast Cereal
1002_J3591_3591062855_18122015|Breakfast Cereal
1002_J3591_3591062864_18122015|Breakfast Cereal
1002_J3591_3591062994_19122015|Breakfast Cereal
1002_J3591_3591062999_19122015|Breakfast Cereal
1002_J3591_3591063042_19122015|Breakfast Cereal
1002_J3591_3591063051_19122015|Breakfast Cereal
1002_J3591_3591063072_20122015|Breakfast Cereal
1002_J3591_3591063093_20122015|Breakfast Cereal
1002_J3591_3591063133_20122015|Breakfast Cereal
1002_J3591_3591063176_20122015|Breakfast Cereal
1002_J3591_3591063245_21122015|Breakfast Cereal
1002_J3591_3591063250_21122015|Breakfast Cereal
1002_J3591_3591063331_22122015|Breakfast Cereal
1002_J3591_3591063347_22122015|Breakfast Cereal
1002_J3591_3591063349_22122015|Breakfast Cereal
1002_J3591_3591063410_23122015|Breakfast Cereal
1002_J3591_3591063413_23122015|Breakfast Cereal
1002_J3591_3591063591_24122015|Breakfast Cereal
1002_J3591_3591063593_24122015|Breakfast Cereal
1002_J3591_3591063687_25122015|Breakfast Cereal
1002_J3591_3591063785_26122015|Breakfast Cereal
1002_J3591_3591063888_27122015|Breakfast Cereal
1002_J3591_3591063913_27122015|Breakfast Cereal
1002_J3591_3591063942_27122015|Breakfast Cereal
1002_J3591_3591064045_29122015|Breakfast Cereal
1002_J3591_3591064059_29122015|Breakfast Cereal
1002_J3591_3591064141_29122015|Breakfast Cereal
1002_J3591_3591064159_30122015|Breakfast Cereal
1002_J3591_3591064213_30122015|Breakfast Cereal
1002_J3591_3591064269_31122015|Breakfast Cereal
1002_J3591_3591064282_31122015|Breakfast Cereal
1002_J3591_3591064285_31122015|Breakfast Cereal
1002_J4857_4857024294_01122015|Breakfast Cereal
1002_J4857_4857024362_01122015|Breakfast Cereal
1002_J4857_4857024469_02122015|Breakfast Cereal
1002_J4857_4857024521_02122015|Breakfast Cereal
1002_J4857_4857024553_02122015|Breakfast Cereal
1002_J4857_4857024648_03122015|Breakfast Cereal
1002_J4857_4857024650_03122015|Breakfast Cereal
1002_J4857_4857024781_03122015|Breakfast Cereal
1002_J4857_4857024870_04122015|Breakfast Cereal
1002_J4857_4857024894_04122015|Breakfast Cereal
1002_J4857_4857024916_04122015|Breakfast Cereal
1002_J4857_4857024921_04122015|Breakfast Cereal
1002_J4857_4857024930_04122015|Breakfast Cereal
1002_J4857_4857024953_04122015|Breakfast Cereal
1002_J4857_4857024988_05122015|Breakfast Cereal
1002_J4857_4857025151_05122015|Breakfast Cereal
1002_J4857_4857025176_05122015|Breakfast Cereal
1002_J4857_4857025338_06122015|Breakfast Cereal
1002_J4857_4857025393_06122015|Breakfast Cereal
1002_J4857_4857025404_06122015|Breakfast Cereal
1002_J4857_4857025408_06122015|Breakfast Cereal
1002_J4857_4857025449_06122015|Breakfast Cereal
1002_J4857_4857025492_07122015|Breakfast Cereal
1002_J4857_4857025517_07122015|Breakfast Cereal
1002_J4857_4857025548_07122015|Breakfast Cereal
1002_J4857_4857025686_08122015|Breakfast Cereal
1002_J4857_4857025688_08122015|Breakfast Cereal
1002_J4857_4857025712_08122015|Breakfast Cereal
1002_J4857_4857025750_08122015|Breakfast Cereal
1002_J4857_4857025763_08122015|Breakfast Cereal
1002_J4857_4857025887_09122015|Breakfast Cereal
1002_J4857_4857025914_09122015|Breakfast Cereal
1002_J4857_4857025940_09122015|Breakfast Cereal
1002_J4857_4857026085_10122015|Breakfast Cereal
1002_J4857_4857026090_10122015|Breakfast Cereal
1002_J4857_4857026111_10122015|Breakfast Cereal
1002_J4857_4857026124_11122015|Breakfast Cereal
1002_J4857_4857026146_11122015|Breakfast Cereal
1002_J4857_4857026161_11122015|Breakfast Cereal
1002_J4857_4857026182_11122015|Breakfast Cereal
1002_J4857_4857026207_11122015|Breakfast Cereal
1002_J4857_4857026231_11122015|Breakfast Cereal
1002_J4857_4857026233_11122015|Breakfast Cereal
1002_J4857_4857026266_11122015|Breakfast Cereal
1002_J4857_4857026391_12122015|Breakfast Cereal
1002_J4857_4857026415_12122015|Breakfast Cereal
1002_J4857_4857026463_12122015|Breakfast Cereal
1002_J4857_4857026492_12122015|Breakfast Cereal
1002_J4857_4857026511_12122015|Breakfast Cereal
1002_J4857_4857026523_12122015|Breakfast Cereal
1002_J4857_4857026541_13122015|Breakfast Cereal
1002_J4857_4857026602_13122015|Breakfast Cereal
1002_J4857_4857026646_13122015|Breakfast Cereal
1002_J4857_4857026719_13122015|Breakfast Cereal
1002_J4857_4857026727_13122015|Breakfast Cereal
1002_J4857_4857026777_13122015|Breakfast Cereal
1002_J4857_4857026800_13122015|Breakfast Cereal
1002_J4857_4857026823_13122015|Breakfast Cereal
1002_J4857_4857026859_14122015|Breakfast Cereal
1002_J4857_4857026917_14122015|Breakfast Cereal
1002_J4857_4857027011_14122015|Breakfast Cereal
1002_J4857_4857027057_14122015|Breakfast Cereal
1002_J4857_4857027079_15122015|Breakfast Cereal
1002_J4857_4857027160_15122015|Breakfast Cereal
1002_J4857_4857027163_15122015|Breakfast Cereal
1002_J4857_4857027190_15122015|Breakfast Cereal
1002_J4857_4857027224_15122015|Breakfast Cereal
1002_J4857_4857027244_15122015|Breakfast Cereal
1002_J4857_4857027294_16122015|Breakfast Cereal
1002_J4857_4857027377_16122015|Breakfast Cereal
1002_J4857_4857027398_16122015|Breakfast Cereal
1002_J4857_4857027405_16122015|Breakfast Cereal
1002_J4857_4857027472_16122015|Breakfast Cereal
1002_J4857_4857027578_17122015|Breakfast Cereal
1002_J4857_4857027616_17122015|Breakfast Cereal
1002_J4857_4857027653_17122015|Breakfast Cereal
1002_J4857_4857027796_18122015|Breakfast Cereal
1002_J4857_4857027842_19122015|Breakfast Cereal
1002_J4857_4857027941_19122015|Breakfast Cereal
1002_J4857_4857027944_19122015|Breakfast Cereal
1002_J4857_4857027996_19122015|Breakfast Cereal
1002_J4857_4857028023_19122015|Breakfast Cereal
1002_J4857_4857028045_20122015|Breakfast Cereal
1002_J4857_4857028185_20122015|Breakfast Cereal
1002_J4857_4857028241_20122015|Breakfast Cereal
1002_J4857_4857028293_20122015|Breakfast Cereal
1002_J4857_4857028305_21122015|Breakfast Cereal
1002_J4857_4857028383_21122015|Breakfast Cereal
1002_J4857_4857028404_21122015|Breakfast Cereal
1002_J4857_4857028455_21122015|Breakfast Cereal
1002_J4857_4857028459_21122015|Breakfast Cereal
1002_J4857_4857028470_22122015|Breakfast Cereal
1002_J4857_4857028526_22122015|Breakfast Cereal
1002_J4857_4857028619_22122015|Breakfast Cereal
1002_J4857_4857028625_22122015|Breakfast Cereal
1002_J4857_4857028677_23122015|Breakfast Cereal
1002_J4857_4857028696_23122015|Breakfast Cereal
1002_J4857_4857028733_23122015|Breakfast Cereal
1002_J4857_4857028773_23122015|Breakfast Cereal
1002_J4857_4857028796_23122015|Breakfast Cereal
1002_J4857_4857028804_23122015|Breakfast Cereal
1002_J4857_4857028841_23122015|Breakfast Cereal
1002_J4857_4857028844_23122015|Breakfast Cereal
1002_J4857_4857028871_24122015|Breakfast Cereal
1002_J4857_4857029020_24122015|Breakfast Cereal
1002_J4857_4857029091_25122015|Breakfast Cereal
1002_J4857_4857029194_25122015|Breakfast Cereal
1002_J4857_4857029252_25122015|Breakfast Cereal
1002_J4857_4857029365_26122015|Breakfast Cereal
1002_J4857_4857029698_27122015|Breakfast Cereal
1002_J4857_4857029877_28122015|Breakfast Cereal
1002_J4857_4857030021_29122015|Breakfast Cereal
1002_J4857_4857030038_29122015|Breakfast Cereal
1002_J4857_4857030093_29122015|Breakfast Cereal
1002_J4857_4857030130_30122015|Breakfast Cereal
1002_J4857_4857030135_30122015|Breakfast Cereal
1002_J4857_4857030201_30122015|Breakfast Cereal
1002_J4857_4857030204_30122015|Breakfast Cereal
1002_J4857_4857030209_30122015|Breakfast Cereal
1002_J4857_4857030246_30122015|Breakfast Cereal
1002_J4857_4857030258_30122015|Breakfast Cereal
1002_J4857_4857030280_30122015|Breakfast Cereal
1002_J3591_3591061395_06122015|Brooms
1002_J3591_3591061929_09122015|Brooms
1002_J3591_3591062416_13122015|Brooms
1002_J3591_3591062639_16122015|Brooms
1002_J3591_3591063175_20122015|Brooms
1002_J3591_3591063356_22122015|Brooms
1002_J3591_3591063533_24122015|Brooms
1002_J3591_3591063723_26122015|Brooms
1002_J3591_3591064026_29122015|Brooms
1002_J4857_4857026584_13122015|Brooms
1002_J4857_4857029685_27122015|Brooms
1002_J4857_4857030158_30122015|Brooms
1002_J3591_3591061070_03122015|Bucket and Basin
1002_J3591_3591061505_06122015|Bucket and Basin
1002_J3591_3591063110_20122015|Bucket and Basin
1002_J4857_4857026056_10122015|Bucket and Basin
1002_J4857_4857026104_10122015|Bucket and Basin
